"Thu, Oct 4, 2018, 6:00 PM",Salish Sea in Focus with SeaDoc Society,Pacific Science Center,"200 2nd Ave N · Seattle, WA","PSC is hosting a program on the Salish Sea this evening. Here's the text from the PSC website: ""Join Joe Gaydos, Science Director of the SeaDoc Society, as he guides us on a visually striking, multimedia adventure through the Salish Sea to explore the species and locales that make the local ecosystem so special. At this Science in the City, we’ll soar through the air with the seabirds and dive below the surface alongside creatures like the Steller sea lion, giant Pacific octopus, and Southern Resident Killer Whale. Enjoy a reception before the lecture featuring many of the winning photographers from the SeaDoc Society’s recent Salish Sea in Focus photo contest. Food and beverage included with your ticket; additional beverages will be available for purchase. Tickets are $20 or $14 for Pacific Science Center Members. The night’s programming will feature breathtaking images by the top photographers from the Salish Sea in Focus photo contest. Portion of all ticket sales will go to supporting SeaDoc Society."" Potential for dinner before the event."
"Thu, Oct 4, 2018, 5:30 PM",Volunteer Celebration Friends of Saltwater State Park,Saltwater State Park,"25205 8th Pl S · Des Moines, WA","Dear Friends of Saltwater State Park We want to show our appreciation for YOUR support of the Park – whether you have shared photos, videos, conducted surveys, removed ivy, planted new growth, explored the beach or simply enjoyed the underwater park! Please join us in the Café from 5:30 - 8:30 pm on October 4th to enjoy food, beverages, and even win prizes! We are providing tasty main dishes and refreshing beverages. You are welcome to bring a side dish to share. We have a featured speaker too. You can hear about the importance of watersheds from Kollin Higgins from King County - an especially relevant topic for this Park! Please let us know by September 30th if you can join the festivities by sending your RSVP to friends.saltwater.statepark@gmail.com Thank you for all that you do from the leadership team of Friends of Saltwater State Park"
"Wed, Oct 3, 2018, 7:00 PM",Monthly Club meeting,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","Joel Hollander, Associate Curator of Life Sciences at the Seattle Aquarium is our featured speaker for October. He will talk with us about the 17th Annual Giant Pacific Octopus Census (6-14th October), all about these fascinating and iconic animals and how you can get involved in the census!"
"Wed, Oct 3, 2018, 5:30 PM",Pre-Meeting Dinner @ Thai Siam Restaurant,Thai Siam Restaurant,"8305 15th Ave NW · Seattle, wa","Join us for a meal and conversation prior to the Oct. 3, 7:00 PM MBDC Meeting."
"Sat, Sep 29, 2018, 1:40 PM",Way South Current Dive,Day Island Wall,"Day Island Blvd. W. 19 St. SW (cross Street) · Tacoma, WA","Day Island wall, north entrance. -2.8> 3:41 slack >3.3. Splash 2:40pm. This dive is for divers with current experienced or if you think you possess the skills to do this dive but are unsure call me (206-941-8004) and we'll discuss it. We will enter at the north entrance and drift north and return to the same entrance. You must have working primary and secondary lights and have and know how to use a surface marker buoy (SMB). A gardening trowel is recommended should the current be stronger than anticipated. Last time I was there (3 weeks ago) we had 6 GPO's and Wolf Eels. One wolfie was very friendly allowing us to hold and scratch his belly."
"Sat, Sep 29, 2018, 9:00 AM",Way South one tank dive,Les Davis Marine Park,"3931 Ruston Way · Tacoma, WA","Les Davis Marine Park one tank dive. Open to all skill levels. Meetup 9 am, splash 10 am. Tide will have just started to ebb with a 5-foot exchange, so pretty calm dive. This is a good spot for newer divers to meet a potential buddy, gain dive experience and work on your buoyancy. For those experienced divers, it's a site you may not have been to in sometime or if your planning to do the current dive at Day Island afterwards. See Day Island wall dive posting."
"Wed, Sep 26, 2018, 3:00 PM",Non hosted dive,Needs a location,1 comment,"THIS IS A NON-HOSTED DIVE. So, bring your buddy with you. We will be diving Wednesday night. Splashing between 3:30 & 4 pm. at Cove 2, then 6:30 - 7 pm splash at Junkyard. You are most welcome to join us either for one or two, but remember, we are not hosting it."
"Mon, Sep 24, 2018, 9:00 AM",LuJac's Dive Charter,Skyline Marina,"2011 Skyline Way · Anacortes, WA","San Juan Boat dive! Preferred site is Long Island Wall Date: Monday, September 24th 2018 The price is $90 per person and must be paid in advance. We will meet at the boat in Skyline Marina located in Anacortes at 8:00 AM so we can load the gear and leave promptly by 8:30 AM. Expect to return about 4:00 PM. The dives include breakfast snacks, lunch, coffee, tea and bottled water. Lu-Jac's web site is http://www.lujacsquest.com for more information and directions to the boat. This site selection is only based on the tides but the weather may dictate a different site but not to worry, Phil knows the San Juan’s and he has never disappointed me. The current sites we are planning to dive are...... Each diver who signs up should have a minimum of 50 dives and have been diving within the last 60 days. Previous cold water dives are a must. Thank you, Bruce Brown 425 334-7763 Home 425 512-7457 Cell"
"Fri, Sep 21, 2018, 6:00 PM",God's Pocket - Sept. 21-28 2018,God's Pocket Resort,"PO Box 130 · Port Hardy, BC",5 days of diving at the finest cold water resort in the NW. $2000 US. Contact Richard Salas: askphotography@mac.com or 805-453-3360 for details. or Frank Scarabino MBDC member: 360-525-0524 Price will go up significantly next year.
"Thu, Sep 20, 2018, 6:30 PM",I Can Dive at 55!,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA","Sammy Hagar once sang ""I can't drive 55"" but I certainly believe that ""I Can Dive at 55!"" ... and I'm about to prove it to myself! I've always wanted to do a night dive at Edmonds Underwater Park so please join me as I celebrate my 55th dive (current dive count: 52) on my 55th Birthday! Birthday cake will be provided (yes, that's a bribe to show up). Where: Edmonds Underwater Park Meet: 6:30PM Splash: when ready? Bring: Dive Lights! Party hats (optional) Please RSVP"
"Mon, Sep 17, 2018, 7:00 PM",Edmonds one tank dive,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",Short notice one tank dive at Edmonds. Jonathan and I just hatched the plan at the picnic and dive today at Saltwater so come on down and enjoy the dive with us. It will be a night dive so bring both a light and a back up light and we need to be out of the park by 10pm
"Sun, Sep 16, 2018, 10:00 AM",Summer Dive and Social,Saltwater State Park,"You know where! · Des Moines, WA","BRING - - Something to grill and something to share. Also dive gear and any other sporting goods, bikes, roller blades or scooters anyone wants to enjoy. I'll have the grill going and the Club supplies utensils, plates, cups, napkins and ice. The park is a state park so alcohol is not allowed. They make me tell you that so be discreet. Plus, either $10.00 USD or a Discovery Pass is required for parking. What -- An all day hang-out in a cool state park with a great deal to offer everyone, divers and non-divers alike. When -- Sunday, September 16th, 2018. All day! Who - YOU! Plus your spouse, your sweetie, your kid, your mailcarrier, the neighbor who drives the convertible, your 9th grade English Lit teacher AND the nice kid who walks dogs - Everyone is invited! Where - Saltwater State Park in Des Moines WA. Everyone dives as the mood strikes them -- since we are there all day, you can dive whenever you'd like. See YOU on the beach!"
"Tue, Sep 11, 2018, 7:00 PM",MBDC Board meeting,University Heights Community Center,"5031 University Way NE · Seattle, WA",• What we'll do Monthly Board meeting. The usual agenda applies - and a call for priority topics will go out in advance to shape each month's discussion. Please RSVP so that we know if we have a quorum. Members are welcome to attend. Just let us know!
"Mon, Sep 10, 2018, 11:00 AM","Mukilteo slacker dive, please join us!",Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Ron and I just decided to dive Mukilteo tomorrow, Monday 9/10, meet at 11 am, splash at 11:30 am. We talked about perhaps doing a deep dive and follow the rope down to the boat. However, this plan can change due to skill level, etc. If you're up for a dive with us, please bring your dive gear and come along :)."
"Fri, Sep 7, 2018, 6:30 PM",Monthly New Member Dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","Our Monthly New Member dive is down at Redondo for September. Meet at 6:30pm for a 7:00pm splash this dive is a chance for new members to get to know old members and everyone to enjoy a dive. After the swim we'll be having a beer, food, and conversation at the local bar/resturant (Ivars?) for those that are willing and able. One tank dive, and see you there!"
"Fri, Sep 7, 2018, 11:00 AM",Dive The Muk,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Join Dave Scholmier, Carolyn Read and me for a ""Yippee its Friday Dive"" at the Mukilteo T Dock located behind the Silver Cloud. Meet time is 11:00 then splash about 11:30. Easy water entry and the dive plan will depend on the experience level of who shows."
"Thu, Sep 6, 2018, 7:00 PM",Meeting Friends of Saltwater State Park,Saltwater State Park,"25205 8th Pl S · Des Moines, WA",Interested in Saltwater State Park? Help support watershed/marine stewardship and amenities for park patrons. Come join us! Contact: friends.saltwater.statepark@gmail
"Thu, Sep 6, 2018, 12:00 PM",Show off Redondo,Highline MAST Aquarium at Redondo,28203 Redondo Beach Dr S · Des Moines,"And it's day two of showing off our local diving to my out of town buddy. Another two tank dive, this time at Redondo."
"Wed, Sep 5, 2018, 7:00 PM",Monthly Club meeting,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","Washington Scuba Alliance (WSA) members Jim Trask and Randy Williams are providing a presentation on the latest happenings regarding the planned construction of a new artificial reef at Redondo in Des Moines. Their presentation will show the proposed designs of the new reef, its current status and the future of the area to maintain the Redondo dive site as a prime diver attraction for the Puget Sound. The MaST Center is also involved as the center for science of the new dive area."
"Wed, Sep 5, 2018, 5:30 PM",Pre-MBDC Meeting - Dinner,Thai Siam Restaurant,"8305 15th Ave NW · Seattle, wa",Casual dinner before our club meeting for those who can make it. Please RSVP so that we can give the restaurant a heads up on how many to expect and set up a large table for us.
"Wed, Sep 5, 2018, 12:00 PM","Show off Cove 2, two tank dive",Alki Cove 2,"1660 Harbor Ave SW · Seattle, Wa",I've got a buddy coming in from out of town who loves diving in our local waters. Noon meet time for a 12:30 splash we'll be planning on a two tank dive this afternoon to give him a good taste of this classic site. Join us and enjoy!
"Mon, Sep 3, 2018, 8:00 AM",LuJac's Davidson Rock Charter,Skyline Marina,"2011 Skyline Way · Anacortes, WA","LuJac’s Dive Charter to Davidson Rock Date: Monday, September 3rd (Labor Day) Cost: $90 and must be paid 30 days in advance of the dive. I currently have 3 openings on the Monday, September 3rd LuJac's dive charter to Davidson Rocks in the San Juan’s. This should be considered an advanced dive but should be an exceptional dive. Site Description: http://emeralddiving.com/davidson.html (http://emeralddiving.com/davidson.html) We will meet at the boat in Skyline Marina located in Anacortes at 8:00 AM so we can load the gear and leave promptly by 8:30 AM. Expect to return about 4:00 PM. Lu-Jac's web site is http://www.lujacsquest.com (http://www.lujacsquest.com/) for more information and directions to the boat. The charter includes 2 dives, breakfast snacks, lunch, coffee, tea and bottled water. Each diver who signs up should have a minimum of 50 dives and have been diving within the last 30 days. Previous cold water dives and good buoyancy skills are a must. This site selection is only based on the tides but the weather may dictate a different site but not to worry, Phil knows the San Juan’s and he has never disappointed me. The current sites we are planning to dive are..... Davidson Rock and 2nd Dive TBD. Phil will end his San Juan Island Dive Charter Service at the end of October 2018 and will do some chartering out of Hoods Canal. Phil has been trying to sell the business / Boat for a couple years but no one has stepped up. Thank you, Bruce Brown 425 512-7457 Cell"
"Thu, Aug 30, 2018, 6:30 PM",Evening Dive at Boeing Dock,Edgewater Beach,"1st Street · Mukilteo, WA","UPDATE: moved the meet time to 6:30p so we can finish by dusk. This will be the last Thursday for the summer crab season. Join us at Boeing Dock for an evening dive. Meet at 6:30pm in the Edgewater Beach (not Edgewater Park) parking lot. Splash is planned for 7:00pm. Everyone will need a primary dive light and a backup dive light. Tank strobe is highly recommended. Some of us will go chase crab. There's also a lot of habitat to explore. Crabbers will need valid license, catch bag, and a crab gauge."
"Wed, Aug 29, 2018, 6:00 PM",Down south one tank nite dive,Three Tree,"3725 SW 170th St · Burien, WA","Three Tree one tank night dive open to all skill levels. Meetup is 6:30 pm, splash at 7 pm. Have your equipment partly assemble to help speed up the process. Parking can be a problem, but not impossible. Have working Primary and secondary lights. Highly recommend tank light. I'm expecting partly cloudy and 71 degrees. That's divers weather. Viz should be OK. A lot to be seen 60 feet and above for our newer members and of course the same can be said for below 60ft."
"Mon, Aug 27, 2018, 6:30 PM",Got your crab fix,Edgewater Beach,"1st Street · Mukilteo, WA",Hard description to put... Go catch some crab or come dive with us while the others catch crab.... either we will be dive... do I need to say more...
"Sat, Aug 25, 2018, 5:00 PM","Moonlight Beach Adventure, at Marina Beach park Edmonds Marina.",Edmonds Marina Beach Park,"650 Admiral Way South · Edmonds, WA",Michael McP
"Fri, Aug 24, 2018, 5:30 PM",Help Ron Dive a new site #2: Richmond Beach,Richmond Beach Saltwater Park,2021 NW 190th Pl · Shoreline,"We had so much fun finally getting me to Redondo last month I figured I'd make a regular, monthly, dive around doing it again, at different sites! Once a month, or so, I'll be hosting a dive at a site I have not yet visited, in my quest to dive 'em all! So we'll start off with this Richmond Beach dive. Be warned, it's supposed to kind of suck, with a long walk across a bridge, in gear, to get to the water. But it's close to home (for me) and I'm thinking there is a possibility that the negative reviews are all wrong and we'll find lots of crab there. Or not. Either way, after the dive, those who are up for it will meet for a beer and meal and talk about where the next Ron-makes-his-first-dive-site-trip should be. One tank dive, meet at 5:30pm splash at 6:00pm"
"Thu, Aug 23, 2018, 7:00 PM",Evening Dive at Boeing Dock,Edgewater Beach,"1st Street · Mukilteo, WA","Just two more Thursdays left for this season. Join us at Boeing Dock for an evening dive. Meet at 7:00pm in the Edgewater Beach (not Edgewater Park) parking lot. Splash is planned for 7:30pm. Everyone will need a primary dive light and a backup dive light. Tank strobe is highly recommended. Some of us will go chase crab. There's also a lot of habitat to explore. Crabbers will need valid license, catch bag, and a crab gauge."
"Wed, Aug 22, 2018, 9:00 AM",Weds AM North End Dive,Mukilteo T Dock,"718 Front Street · Mukilteo, WA","If you can get outside this AM, and can't make Myra's Ocean Quest boat dive, come to Mukilteo for a morning dive at the T-dock. Bring a camera if you want, and we can explore the deep line and the geodome. Possible 2nd dive, if interest. Afterwards, refreshments at Diamond Knot if you'd like, and Mukilteo Farmers Mkt is at Lighthouse Beach Park from 3-7pm Meet: 9AM Splash: ~0945 or ~1000"
"Wed, Aug 22, 2018, 8:45 AM",Mid-week boat dive,Ocean Quest Dive Charters - Des Moines Marina,"22307 Dock Ave S. · Des Moines, WA","We are heading north from Des Moines marina on the Ocean Quest to enjoy a couple of ""reef"" dives: Alki Fishing Reef and Blake Island Fishing Reef. Poke around the structures and look for critters in the crevices, or look up at the schooling rockfish. There is always something to see in these sites. Alki Fishing Reef is an artificial series of rock reefs created to encourage the attraction of fish and other marine life. There are 14 piles of concrete and rock debris that provide great structure for marine habitat set in patterns parallel to shore with depths between 40′ to 80′. Blake Island Reef is composed of concrete slabs, boxes, and other debris to encourage the attraction of marine life. These were barged in and deposited on a sandy/silt sea floor ranging in depths of 40′ to 100′ plus. The structures generally run parallel to the shore of Blake Island and are spread over a considerable distance. You should have at least an advanced certification with experience diving in currents, depths deeper than 60′, good buoyancy skills and experience in mid water ascents using a Surface Marker Buoy (SMB). To ensure that everyone can ""get their money's worth"" from the dive, unless you are signing up with buddy who is okay with shorter dive times, you should be able to get 60 minutes (or somewhere close to it) from your tank. Ocean Quest provides coffee, tea, water as well as sandwiches and hot soup for lunch and delicious post-final-dive cookies! Bring all your gear, including two full tanks. As soon as you sign up on Meetup go immediately to the Ocean Quest website to pay ($90) to reserve your spot. Payment to Ocean Quest is the only way to confirm your place on the boat. (www.oceanquestdivecharters.com) If Meetup is full, get on the waiting list in case someone cancels!"
"Sat, Aug 18, 2018, 11:00 AM",Skyline Wall dive,Skyline Wall,"5919 Cabana Ln, Anacortes, WA · 98221, WA","Meet: 11:00am Splash: 12:10pm Skill Lv: Intermediate to Advanced (Skyline can be a simple dive when conditions are good, but when mother nature throws a curve ball it's a different story). Features Wall, Boulder Pile / Shelves, Kelp Forest Description From the entry point, swim southwest toward the point of a relatively barren sandy bottom which turns to eel grass as you approach the point. Drop down when you reach the beginning of the point (just past the house with the bulkhead and where the steep cliff is on the shore) and follow the contour down and west as the slope becomes more prominent and turns into a series of ledges and then develops into a cascading wall covered in life. During summer months there will be kelp marking the wall so you can descend when you reach the barrier of kelp. The wall cascades down to about 85’ and is comprised of a series of steep shelves, overhangs and large rocks. Life covers nearly every surface of the wall and ledges LOTS of cucumbers and Giant Barnacles cover everything, huge urchins, sponges, GPOs, Puget Sound King Crab, Kelp Greenling, Lingcod, all sorts of perch and rockfish, etc. As you continue west it will become less gradual and you round the point. Come up over 40’ and ride the current back. The shallow section is just as interesting and dynamic as the deeper portions of the wall. Below the bottom of the wall the rock structure gives way to a steep sandy bottom. Special Restrictions: Beware of heavy currents. ONLY dive this site on slack before an ebb current (slack at high tide) or you will be fighting current both directions. Hop into the water about 30 minutes before slack and drift along the wall staying below 45’ on your way out. When you hit the end of the wall (it will start to turn into a slope and not so rocky) or when you are ready to turnaround, head up above 40’ and the current will bring you back toward the entry point. How to get there: From I-5 take exit 230 onto Highway 20 West toward Anacortes. Go all the way through Anacortes toward the Washington State Ferry Terminal. Hwy 20 will turn into Commercial Ave, then 12th, then Oaks just before the terminal. Take a left on Sunset Ave, then left onto Skyline Way, then right onto Cabana Way. Park at the end of the street past the marina on the beach side of the road. There is beach access just before the gate at the end of the road that leads to a house that sits on the water."
"Sat, Aug 18, 2018, 7:30 AM",Morning Dive at Redondo,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","UPDATE: moved meet time up to 7:30am! Let's attempt to splash at 8:00am. Several people have reported seeing sixgill and a skate around 80 feet. Let's try our luck! Even if not, there are plenty of cool critters to see. After the dive, I will be dropping tanks off at Eight Diving in Des Moines; then if there is interest, maybe we can grab a bite to eat near there."
"Fri, Aug 17, 2018, 9:00 AM",Friday AM North End Dive,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA",Come to Edmonds Underwater Park on a weekday morning: typically plenty of parking. Viz has been spectacular: hopefully will persist. We'll be starting the dive toward high slack. Great opportunity for photography. Good outdoor showers to rinse gear after; and best air-fills in the region at Edmonds Underwater Sports. Bring a picnic lunch for after if you'd like or refreshments nearby. Meet at 9AM; Splash 9:45....
"Thu, Aug 16, 2018, 7:00 PM",Evening Dive at Boeing Dock,Edgewater Beach,"1st Street · Mukilteo, WA","Join us at Boeing Dock for an evening dive. Meet at 7:00pm in the Edgewater Beach (not Edgewater Park) parking lot. Splash is planned for 7:30pm. Everyone will need a primary dive light and a backup dive light. Tank strobe is highly recommended. Some of us will go chase crab. There's also a lot of habitat to explore. Crabbers will need valid license, catch bag, and a crab gauge."
"Tue, Aug 14, 2018, 7:00 PM",MBDC Board meeting,"Frontier Bonding Service, LLC","155 NE 100th Street Suite 201 · Seattle, WA",• What we'll do Monthly Board meeting. The usual agenda applies - and a call for priority topics will go out in advance to shape each month's discussion. Please RSVP so that we know if we have a quorum. Members are welcome to attend. Just let us know!
"Mon, Aug 13, 2018, 6:30 PM",Got your crab fix,Edgewater Beach,"1st Street · Mukilteo, WA",Hard description to put... Go catch some crab or come dive with us while the others catch crab.... either we will be dive... do I need to say more...
"Sat, Aug 11, 2018, 9:00 AM",Morning Dive at Three Tree,Three Tree,"3725 SW 170th St · Burien, WA","Three Tree morning dive for all skills. Last time I was here, we spotted several octopuses, at least one of which was a juvenile GPO that we got to play with for several minutes. This site always has something to see. For newer divers it is an easy dive site with many things above 60ft. Have working Primary and secondary dive lights. Tank light recommended. There are no changing rooms or restrooms at this location. After the dive, I plan to swing by Eight Diving in Des Moines to drop off my tanks. After that, I plan to grab a bite and a beer somewhere near the marina there."
"Fri, Aug 10, 2018, 5:00 PM",Monthly new member dive,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA",Our monthly New Member dive is happening at the Edmonds Underwater Park this month. 5:00 meet for a 5:30 splash here's a chance for new members to get to know old members so everyone has a dive buddy. Or three. One tank dive and after the dive those who are interested will be getting together for a bite and drink at a local place TBD.
"Thu, Aug 9, 2018, 7:00 PM",Evening Dive at Boeing Dock,Edgewater Beach,"1st Street · Mukilteo, WA","Join us at Boeing Dock for an evening dive. Meet at 7:00pm in the Edgewater Beach (not Edgewater Park) parking lot. Splash is planned for 7:30pm. Everyone will need a primary dive light and a backup dive light. Tank strobe is highly recommended. Some of us will go chase crab. There's also a lot of habitat to explore. Crabbers will need valid license, catch bag, and a crab gauge."
"Wed, Aug 8, 2018, 6:30 PM",One Tank night dive,Three Tree,"3725 SW 170th St · Burien, WA","Three Tree, one tank night dive for all skills. Last time I was here we came across a GPO in the open hunting. He was probably 8ft across. We may get lucky and again find him out hunting. This site always has something to see. For newer divers it is an easy dive site with many thing above 60ft. We'll be diving on a high tide and so I expect reasonable viz. Have working Primary and secondary dive lights. Tank light recommended."
"Wed, Aug 8, 2018, 2:30 PM",Weds Afternoon North End Dive,Mukilteo T Dock,"718 Front Street · Mukilteo, WA","If you can get out this afternoon, beat the heat with a dive at the T-dock! Viz has been great and we'll be diving towards high slack. Meet at ~2:30pm and splash ~3:15pm Afterwards, refreshments at Diamond Knot if you'd like, and Mukilteo Farmers Mkt is at Lighthouse Beach Park from 3-7pm"
"Sat, Aug 4, 2018, 10:00 AM",Whibey Island Dive,Keystone Jetty,"12900 Hwy 20 · Coupville, WA","Current predictions seem adequate for a dive at Keystone Jetty, pilings, and points in between (sea-floor hauserline). Come for a one or a two-tank dive! The visiting all three locations gives a good taste of different kinds of life. Today's first dive is at slack before ebb at 11:23am (1 knot flood to a 1.5 knot ebb). Second dive can probably be done between 12:40 and up to 5:20pm when second slack occurs (before a 1.1 knot flood). There is a restaurant across the parking lot for a meal, but it's summer time so consider bringing a bag lunch. Discovery Passes are required. Plenty of parking, bathroom facilities, and shower are available. Meet at 10am, splash at 11:00 for a 50 minute long dive. Actual splash time varies with your expected bottom time. Adjusted slack for that day is around 11:23am and 5:20pm. Mukilteo-Clinton ferry times: 20 min crossing time, plan for the 9am ferry or arrive earlier. Drive time from Clinton to Keystone Jetty is approximately 20 minutes. Ferry schedule found here: http://www.wsdot.wa.gov/ferries/pdf/2018Summer.pdf"
"Sat, Aug 4, 2018, 8:30 AM",Ocean Quest Weekend Boat Charter,Ocean Quest Dive Charters - Des Moines Marina,"22307 Dock Ave S. · Des Moines, WA","For those who work during the popular weekday charters, this one's for you! Join fellow Marker Buoy members for a 2 tank weekend charter to to the South Sound. SUNRISE: The premier of natural underwater reef structures. This reef consists of clay, sandstone, and rock and runs parallel to shore (north/south) beginning at about 45′ and max’s out at around 55-60′. This is a marine protected site, so it contains lots of colorful life – especially wolf eel and octopus, which are the main attraction. POINT DEFIANCE NORTH WALL: This gentle sloping wall consists of sandstone and rock structures beginning at 20′ and generally running down to 70-100′ but most divers choose to stay 70′ or more shallow. Clams that bore horizontal into the wall have made thousands of holes that have become homes for a great deal of marine life. Although this area has octopus and larger fish, most divers admire it for the structure it provides. Please RSVP on this site, then make your $90 payment directly to Ocean Quest at http://oceanquestdivecharters.com/charters/marker-buoy-8-4/."
"Fri, Aug 3, 2018, 1:00 PM",Seahurst Diving,Ed Munro Seahurst Park,"1600 sw seahurst drive sw · Burien, Wa","Easy dive, beginner level. Great to explore eel grass, sandy bottoms, and the sunken barge. Critter watching, flounders, ratfish, rays, nudibranchs and others. We are diving the high tide slack. Bathrooms available, no showers. Splash by 2pm."
"Thu, Aug 2, 2018, 7:00 PM",Evening Dive at Boeing Dock,Edgewater Beach,"1st Street · Mukilteo, WA","Join us at Boeing Dock for an evening dive. Meet at 7:00pm in the Edgewater Beach (not Edgewater Park) parking lot. Splash is planned for 7:30pm. Everyone will need a primary dive light and a backup dive light. Tank strobe is highly recommended. Some of us will go chase crab. There's also a lot of habitat to explore. Crabbers will need valid license, catch bag, and a crab gauge."
"Wed, Aug 1, 2018, 7:00 PM",Monthly Club meeting,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA",This month we will hear from Brian Imber - a psychotherapist who is doing his doctoral thesis on stress Induced anxiety and panic in recreational scuba divers and is testing innovative approaches to helping divers mediate or eliminate experiencing this issue. Brian is also (of course!) an avid scuba diver and underwater photographer.
"Wed, Aug 1, 2018, 5:30 PM",Pre-MBDC Meeting - Dinner,This Meetup is past,Thai Siam Restaurant,What we'll do: Casual dinner before our club meeting for those who can make it. Please RSVP so that we can give the restaurant a heads up on how many to expect.
"Mon, Jul 30, 2018, 6:30 PM",Got your crab fix,Edgewater Beach,"1st Street · Mukilteo, WA",Hard description to put... Go catch some crab or come dive with us while the others catch crab.... either we will be dive... do I need to say more...
"Fri, Jul 27, 2018, 9:30 PM","Late night, one tank, dive at Cove 2",Alki Cove 2,"1660 Harbor Ave SW · Seattle, Wa","Ever wondered about how things change after dark under the Sound? Let's go take a look and find out on this true night dive. Meet at 9:30pm for a 10:00pm splash while we go check out the dark depths. We will have to be out of the park by 11:30pm. Bring your main light and a backup, with tank lights being highly recommended."
