"Sat, Aug 18, 2018, 11:00 AM",Skyline Wall dive,Skyline Wall,"5919 Cabana Ln, Anacortes, WA · 98221, WA","Meet: 11:00am Splash: 12:10pm Skill Lv: Intermediate to Advanced (Skyline can be a simple dive when conditions are good, but when mother nature throws a curve ball it's a different story). Features Wall, Boulder Pile / Shelves, Kelp Forest Description From the entry point, swim southwest toward the point of a relatively barren sandy bottom which turns to eel grass as you approach the point. Drop down when you reach the beginning of the point (just past the house with the bulkhead and where the steep cliff is on the shore) and follow the contour down and west as the slope becomes more prominent and turns into a series of ledges and then develops into a cascading wall covered in life. During summer months there will be kelp marking the wall so you can descend when you reach the barrier of kelp. The wall cascades down to about 85’ and is comprised of a series of steep shelves, overhangs and large rocks. Life covers nearly every surface of the wall and ledges LOTS of cucumbers and Giant Barnacles cover everything, huge urchins, sponges, GPOs, Puget Sound King Crab, Kelp Greenling, Lingcod, all sorts of perch and rockfish, etc. As you continue west it will become less gradual and you round the point. Come up over 40’ and ride the current back. The shallow section is just as interesting and dynamic as the deeper portions of the wall. Below the bottom of the wall the rock structure gives way to a steep sandy bottom. Special Restrictions: Beware of heavy currents. ONLY dive this site on slack before an ebb current (slack at high tide) or you will be fighting current both directions. Hop into the water about 30 minutes before slack and drift along the wall staying below 45’ on your way out. When you hit the end of the wall (it will start to turn into a slope and not so rocky) or when you are ready to turnaround, head up above 40’ and the current will bring you back toward the entry point. How to get there: From I-5 take exit 230 onto Highway 20 West toward Anacortes. Go all the way through Anacortes toward the Washington State Ferry Terminal. Hwy 20 will turn into Commercial Ave, then 12th, then Oaks just before the terminal. Take a left on Sunset Ave, then left onto Skyline Way, then right onto Cabana Way. Park at the end of the street past the marina on the beach side of the road. There is beach access just before the gate at the end of the road that leads to a house that sits on the water."
"Sat, Aug 18, 2018, 7:30 AM",Morning Dive at Redondo,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","UPDATE: moved meet time up to 7:30am! Let's attempt to splash at 8:00am. Several people have reported seeing sixgill and a skate around 80 feet. Let's try our luck! Even if not, there are plenty of cool critters to see. After the dive, I will be dropping tanks off at Eight Diving in Des Moines; then if there is interest, maybe we can grab a bite to eat near there."
"Fri, Aug 17, 2018, 9:00 AM",Friday AM North End Dive,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA",Come to Edmonds Underwater Park on a weekday morning: typically plenty of parking. Viz has been spectacular: hopefully will persist. We'll be starting the dive toward high slack. Great opportunity for photography. Good outdoor showers to rinse gear after; and best air-fills in the region at Edmonds Underwater Sports. Bring a picnic lunch for after if you'd like or refreshments nearby. Meet at 9AM; Splash 9:45....
"Thu, Aug 16, 2018, 7:00 PM",Evening Dive at Boeing Dock,Edgewater Beach,"1st Street · Mukilteo, WA","Join us at Boeing Dock for an evening dive. Meet at 7:00pm in the Edgewater Beach (not Edgewater Park) parking lot. Splash is planned for 7:30pm. Everyone will need a primary dive light and a backup dive light. Tank strobe is highly recommended. Some of us will go chase crab. There's also a lot of habitat to explore. Crabbers will need valid license, catch bag, and a crab gauge."
"Tue, Aug 14, 2018, 7:00 PM",MBDC Board meeting,"Frontier Bonding Service, LLC","155 NE 100th Street Suite 201 · Seattle, WA",• What we'll do Monthly Board meeting. The usual agenda applies - and a call for priority topics will go out in advance to shape each month's discussion. Please RSVP so that we know if we have a quorum. Members are welcome to attend. Just let us know!
"Mon, Aug 13, 2018, 6:30 PM",Got your crab fix,Edgewater Beach,"1st Street · Mukilteo, WA",Hard description to put... Go catch some crab or come dive with us while the others catch crab.... either we will be dive... do I need to say more...
"Sat, Aug 11, 2018, 9:00 AM",Morning Dive at Three Tree,Three Tree,"3725 SW 170th St · Burien, WA","Three Tree morning dive for all skills. Last time I was here, we spotted several octopuses, at least one of which was a juvenile GPO that we got to play with for several minutes. This site always has something to see. For newer divers it is an easy dive site with many things above 60ft. Have working Primary and secondary dive lights. Tank light recommended. There are no changing rooms or restrooms at this location. After the dive, I plan to swing by Eight Diving in Des Moines to drop off my tanks. After that, I plan to grab a bite and a beer somewhere near the marina there."
"Fri, Aug 10, 2018, 5:00 PM",Monthly new member dive,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA",Our monthly New Member dive is happening at the Edmonds Underwater Park this month. 5:00 meet for a 5:30 splash here's a chance for new members to get to know old members so everyone has a dive buddy. Or three. One tank dive and after the dive those who are interested will be getting together for a bite and drink at a local place TBD.
"Thu, Aug 9, 2018, 7:00 PM",Evening Dive at Boeing Dock,Edgewater Beach,"1st Street · Mukilteo, WA","Join us at Boeing Dock for an evening dive. Meet at 7:00pm in the Edgewater Beach (not Edgewater Park) parking lot. Splash is planned for 7:30pm. Everyone will need a primary dive light and a backup dive light. Tank strobe is highly recommended. Some of us will go chase crab. There's also a lot of habitat to explore. Crabbers will need valid license, catch bag, and a crab gauge."
"Wed, Aug 8, 2018, 6:30 PM",One Tank night dive,Three Tree,"3725 SW 170th St · Burien, WA","Three Tree, one tank night dive for all skills. Last time I was here we came across a GPO in the open hunting. He was probably 8ft across. We may get lucky and again find him out hunting. This site always has something to see. For newer divers it is an easy dive site with many thing above 60ft. We'll be diving on a high tide and so I expect reasonable viz. Have working Primary and secondary dive lights. Tank light recommended."
"Wed, Aug 8, 2018, 2:30 PM",Weds Afternoon North End Dive,Mukilteo T Dock,"718 Front Street · Mukilteo, WA","If you can get out this afternoon, beat the heat with a dive at the T-dock! Viz has been great and we'll be diving towards high slack. Meet at ~2:30pm and splash ~3:15pm Afterwards, refreshments at Diamond Knot if you'd like, and Mukilteo Farmers Mkt is at Lighthouse Beach Park from 3-7pm"
"Sat, Aug 4, 2018, 10:00 AM",Whibey Island Dive,Keystone Jetty,"12900 Hwy 20 · Coupville, WA","Current predictions seem adequate for a dive at Keystone Jetty, pilings, and points in between (sea-floor hauserline). Come for a one or a two-tank dive! The visiting all three locations gives a good taste of different kinds of life. Today's first dive is at slack before ebb at 11:23am (1 knot flood to a 1.5 knot ebb). Second dive can probably be done between 12:40 and up to 5:20pm when second slack occurs (before a 1.1 knot flood). There is a restaurant across the parking lot for a meal, but it's summer time so consider bringing a bag lunch. Discovery Passes are required. Plenty of parking, bathroom facilities, and shower are available. Meet at 10am, splash at 11:00 for a 50 minute long dive. Actual splash time varies with your expected bottom time. Adjusted slack for that day is around 11:23am and 5:20pm. Mukilteo-Clinton ferry times: 20 min crossing time, plan for the 9am ferry or arrive earlier. Drive time from Clinton to Keystone Jetty is approximately 20 minutes. Ferry schedule found here: http://www.wsdot.wa.gov/ferries/pdf/2018Summer.pdf"
"Sat, Aug 4, 2018, 8:30 AM",Ocean Quest Weekend Boat Charter,Ocean Quest Dive Charters - Des Moines Marina,"22307 Dock Ave S. · Des Moines, WA","For those who work during the popular weekday charters, this one's for you! Join fellow Marker Buoy members for a 2 tank weekend charter to to the South Sound. SUNRISE: The premier of natural underwater reef structures. This reef consists of clay, sandstone, and rock and runs parallel to shore (north/south) beginning at about 45′ and max’s out at around 55-60′. This is a marine protected site, so it contains lots of colorful life – especially wolf eel and octopus, which are the main attraction. POINT DEFIANCE NORTH WALL: This gentle sloping wall consists of sandstone and rock structures beginning at 20′ and generally running down to 70-100′ but most divers choose to stay 70′ or more shallow. Clams that bore horizontal into the wall have made thousands of holes that have become homes for a great deal of marine life. Although this area has octopus and larger fish, most divers admire it for the structure it provides. Please RSVP on this site, then make your $90 payment directly to Ocean Quest at http://oceanquestdivecharters.com/charters/marker-buoy-8-4/."
"Fri, Aug 3, 2018, 1:00 PM",Seahurst Diving,Ed Munro Seahurst Park,"1600 sw seahurst drive sw · Burien, Wa","Easy dive, beginner level. Great to explore eel grass, sandy bottoms, and the sunken barge. Critter watching, flounders, ratfish, rays, nudibranchs and others. We are diving the high tide slack. Bathrooms available, no showers. Splash by 2pm."
"Thu, Aug 2, 2018, 7:00 PM",Evening Dive at Boeing Dock,Edgewater Beach,"1st Street · Mukilteo, WA","Join us at Boeing Dock for an evening dive. Meet at 7:00pm in the Edgewater Beach (not Edgewater Park) parking lot. Splash is planned for 7:30pm. Everyone will need a primary dive light and a backup dive light. Tank strobe is highly recommended. Some of us will go chase crab. There's also a lot of habitat to explore. Crabbers will need valid license, catch bag, and a crab gauge."
"Wed, Aug 1, 2018, 7:00 PM",Monthly Club meeting,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA",This month we will hear from Brian Imber - a psychotherapist who is doing his doctoral thesis on stress Induced anxiety and panic in recreational scuba divers and is testing innovative approaches to helping divers mediate or eliminate experiencing this issue. Brian is also (of course!) an avid scuba diver and underwater photographer.
"Wed, Aug 1, 2018, 5:30 PM",Pre-MBDC Meeting - Dinner,This Meetup is past,Thai Siam Restaurant,What we'll do: Casual dinner before our club meeting for those who can make it. Please RSVP so that we can give the restaurant a heads up on how many to expect.
"Mon, Jul 30, 2018, 6:30 PM",Got your crab fix,Edgewater Beach,"1st Street · Mukilteo, WA",Hard description to put... Go catch some crab or come dive with us while the others catch crab.... either we will be dive... do I need to say more...
"Fri, Jul 27, 2018, 9:30 PM","Late night, one tank, dive at Cove 2",Alki Cove 2,"1660 Harbor Ave SW · Seattle, Wa","Ever wondered about how things change after dark under the Sound? Let's go take a look and find out on this true night dive. Meet at 9:30pm for a 10:00pm splash while we go check out the dark depths. We will have to be out of the park by 11:30pm. Bring your main light and a backup, with tank lights being highly recommended."
"Fri, Jul 27, 2018, 7:00 PM",Baltic Sea shipwreck exploration: Presentation,Eight: A Seattle Diving Co.,"22311 Marine View Drive · Des Moines, wa","Kees Beemster Leverenz and Alex Adolfi will be sharing their experiences from the 2018 Mars Field Study. The Mars is a Swedish war fleet flagship which sank in 1564 in the Baltic Sea and rests at about 250 depth. The field study involved exploring the wreck, and documenting it using a photogrammetry. Alex and Kees will provide a brief presentation on the history of the Mars itself followed by a discussion on this years operations and a review of the different documentation and photogrammetry techniques being used. (Don't worry if you can't make this - we also plan to invite them to come to one of our monthly meetings to share their exciting photos and descriptions!)"
"Thu, Jul 26, 2018, 8:00 PM",Crabbing at Mukilteo Boeing Dock,Edgewater Beach,"1st Street · Mukilteo, WA","***UPDATE*** We're changing the location to Boeing Dock, as I understand the crabbing is better there. I don't believe we have divers who are familiar with this site, so this will be a bit of a scouting dive. Join us at Mukilteo Boeing Dock for some underwater crab harvesting. Meet at 8:00pm in the Edgewater Beach parking lot in Mukilteo. Splash is planned for 8:30pm. Everyone will need a primary dive light and a backup dive light. Tank strobe is highly recommended. If you intend to retain crab, you will also need: - Catch bag - Crab gauge - Valid WA shellfish license and Dungeness catch record card - Basic understanding of crabbing regulations (pg 132): https://wdfw.wa.gov/publications/01998/wdfw01998.pdf - A cooler with ice will help the crab survive the trip home Please note that crab harvesting introduces additional gear, weight, and task loading. Poor visibility combined with the ""thrill of the hunt"" increases the chance of buddy separation. Please observe your personal limits. We will determine skill-appropriate buddy teams and review buddy separation protocols during the dive briefing. https://www.youtube.com/watch?v=Rn99UHkZ7tQ&t=2s"
"Thu, Jul 26, 2018, 1:00 PM",Mukilteo,Mukilteo T Dock,"718 Front Street · Mukilteo, WA","Join Dave Schollmier and me for a Thursday afternoon Muk dive. Meet at 1:00 pm, splash when ready or about 1:30 pm. The main attraction is a large geodome at 60 ft which is covered by invertebrates and acts as a reef for rockfish and greenling or you can go deep (130') to the boat . Of course there is always the bundle of pipe and toilet to the north. If we are lucky we’ll see some octos and potentially a juvenile wolf eel in one of the geodome pipes."
"Wed, Jul 25, 2018, 4:00 PM",Edmonds UWP 1 Tank Dive,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA","1 Tank Dive at Edmonds Underwater Park. Meet at 4pm, splash at 4:45pm. Be advised that this dive involves a reasonably long surface swim. Hopefully we will see some giant Ling Cod and Cabezon, among other types of life."
"Sun, Jul 22, 2018, 2:00 PM",Mulkiteo Deep Sites,Mukilteo Beach State Park,"608 Front St · Mukilteo, WA","I did my first dive at the Mulkiteo T-dock last week, exploring the geodome feature. It was great, but now I find out there's a whole bunch of stuff farther out and deeper down. I'd really like to go find out what ""the man"" and ""the troll"" are. Anyone want to come along? This dive is on the deeper side (~40m, 130 ft), so please do not exceed your training/personal comfort level. If there is interest, I would like to do this dive as a short (no more than ~10 min hang time) deco dive. I'm also totally open to doing it within NDL. I've never been to these features, so if you have, you're especially welcome!"
"Fri, Jul 20, 2018, 8:00 PM",Crabbing at Mukilteo T-Dock,Mukilteo T Dock,"718 Front Street · Mukilteo, WA","Join us at Mukilteo T-Dock for some underwater crab harvesting. Meet at 8:00pm in the parking lot just east of the Silver Cloud Inn in Mukilteo. Splash is planned for 8:45pm. Everyone will need a primary dive light and a backup dive light. Tank strobe is highly recommended. If you intend to retain crab, you will also need: - Catch bag - Crab gauge - Valid WA shellfish license and Dungeness catch record card - Basic understanding of crabbing regulations (pg 132): https://wdfw.wa.gov/publications/01998/wdfw01998.pdf - A cooler with ice will help the crab survive the trip home Please note that crab harvesting introduces additional gear, weight, and task loading. Poor visibility combined with the ""thrill of the hunt"" increases the chance of buddy separation. For this reason, I recommend that only AOW (or equivalent experience) divers harvest, while novice divers primarily observe/assist. We will determine skill-appropriate buddy pairs and review buddy separation protocols during the dive briefing."
"Fri, Jul 20, 2018, 9:00 AM","Saltwater State Park AM, Take 2!",Salt Water State Park,"25205 8th Pl S · Des Moines, WA",Special Return Engagement! Excellent tides for Saltwater State Park today. We'll be diving mid exchange but its a small exchange from 2.1ft to 8.3ft. This is a great place during the summer months to not only find the usual large lingcod and rockfish but see Dogfish. Expect not great visibility. Discover pass required to park here or 10$ at an automated Kiosk. Note that this time starts a bit later at 9am instead of 8:15am. Advanced certification recommended as the reefs range from ~55 ft to 80 ft. There is a very long surface swim out to the drop as well. Meet 9. Splash around 9:20
"Thu, Jul 19, 2018, 8:15 AM",Saltwater State Park AM dive.,Saltwater State Park,"25205 8th Pl S · Des Moines, WA",Excellent tides for Saltwater State Park today. We'll be diving mid exchange but its a small exchange from 3ft to 8.4ft. This is a great place during the summer months to not only find the usual large lingcod and rockfish but see Dogfish (pictured above). Excpect not great visibility. Discover pass required to park here or 10$ at an automated Kiosk. Note park opens at 8am so if you arrive early you may have to wait outside the gate. Advanced certification recommended as the reefs range from ~55 ft to 80 ft. There is a very long surface swim out to the drop as well.
"Wed, Jul 18, 2018, 8:00 PM",Evening dive at Mukilteo T-Dock,Mukilteo T Dock,"718 Front Street · Mukilteo, WA","Meet at 8:00pm, splash at 8:30. Bring a primary and backup light, tank strobe recommended. We'll likely go check out the geodome and nearby structures."
"Wed, Jul 18, 2018, 8:30 AM",Mid-week Puget Sound boat dive,Ocean Quest Dive Charters - Des Moines Marina,"22307 Dock Ave S. · Des Moines, WA","As soon as you sign up on Meetup go to Ocean Quest website (http://oceanquestdivecharters.com/charters/marker-buoy-7-18/) to book your spot and pay them $90. This is the only way to guarantee you are on the charter. We plan to dive Z's Reef first, which is about a 2 hour boat ride depending on weather and currents. It is a natural reef that runs parallel to shore beginning at around 45′ with a sloping bottom near 60′. This one is a great dive for wolf eel and octopus. It has some very interesting cut backs in the wall which provides numerous dens for these critters and HUGE lingcod. Z’s is also a great dive for nudibranchs! Although we dive it on the slack, as always with the Sound, some current can exist but this reef is long enough to just go with the flow and you can still see the wildlife. It is a live boat pick up Second dive is planned for Maury Island Gravel Mine. When this mine was in operation a very long time ago, several of the wooden barges used to carry gravel to construct SeaTac Airport sank while still tied to the row of pilings just off shore in approximately 40-70′. Since then the barges have deteriorated and are not providing the structure they once did, however they still offer home to a great deal of marine life – especially for the dive photographer that likes to shoot smaller creatures. North of the barges is a second dive site where the conveyor belt loader was situated to load off a concrete structure. As a result of some of the gravel boulders being dropped while loading, there is a large pile of them beginning in approximately 40′ and spreading out down to around 90, larger marine life and fish are located here. Bring all your own gear, including full scuba tanks! :-) Hot drinks, water and a soup/sandwich lunch and snacks are provided. Recent, local dive experience is valuable and, although the boat follows our bubbles to do live pick up, it's helpful to be comfortable with using an SMB and do a mid-water ascent."
"Tue, Jul 17, 2018, 7:00 PM",MBDC Board meeting,"Frontier Bonding Service, LLC","155 NE 100th Street Suite 201 · Seattle, WA",• What we'll do Monthly Board meeting. The usual agenda applies - and a call for priority topics will go out in advance to shape each month's discussion. Please RSVP so that we know if we have a quorum. Members are welcome to attend. Just let us know!
"Sat, Jul 14, 2018, 2:00 PM",Mukilteo 1-Tank Dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Meet at 2pm, splash at 2:45pm. The typical main attraction at this site is a large geodome at ~60ft which is covered by invertebrates and acts as a reef for rockfish and greenling. If we are lucky we’ll see some octos and potentially a juvenile wolf eel."
"Fri, Jul 13, 2018, 6:00 PM",New member dive,Alki Junkyard,"Alki and 64th · Seattle, WA","It's the monthly new member dive. Just joined and want a chance to meet some more club members? Or an old hat looking to welcome new divers to the club? Then come on down this dive is exactly what you are looking for. And this month we're at the Junk Yard instead of Cove 2. Bring a back up light and tank light. After the dive those who are interested will head to a local restaurant TBD for drinks, food, and conversation."
"Wed, Jul 11, 2018, 6:00 PM","Down South 1 tank dusk dive, for all skill level",Three Tree,"3725 SW 170th St · Burien, WA","Three Tree one tank dusk dive. Open to all skill levels. Meetup 6:30 pm, splash at 7 pm. Slack is at 6:15 before ebb. This isn't a problem since it's Three Tree. Viz has been very good lately which will give us an opportunity to understand where things are in relation to everything else at this dive site. Also, it will allow photographers to find those kool photogenic critters. This is a great site to work on your skills, whether it's your buoyancy, deploying your SMB or navigating the site. It's all here for you to enjoy. Must have working Primary and Secondary lights. Recommend a tank light also."
"Sun, Jul 8, 2018, 1:30 PM",Sunday Afternoon at Edmonds,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA","Anyone interested in doing a 2-tank at Edmonds? I'll be walking off the ferry about 1:30, should be ready to walk into the surf by 2. High tide is at 2:30."
"Sun, Jul 8, 2018, 9:00 AM",REEF INVERTEBRATE CLASS & DIVE,Saltwater State Park,"25205 8th Pl S · Des Moines, WA","Everyone is welcome to join in the fun! If you're new to critterwatching, this is a great introduction. And a perfect refresher for those who are a bit rusty, or those who want to get ready for the next experience level test. Practice your newfound classroom knowledge with on-site diving, and satisfy your post-dive hunger pangs with a fun potluck! Camping is available - be sure to make a reservation. Schedule: Saturday July 7 Classroom: 10am Fish ID 11:30am Break, eat, prep for diving 1pm Splash for dive 2:30pm - 4pm Finish Fish ID class, review photos, quiz 5pm Potluck 6:30pm Splash time for 2nd dive Sunday July 8 Classroom: 9am - 1pm Invertebrate ID 1pm: Prep for dive, eat lunch 2pm Splash time for diving 8pm Splash for 2nd dive Josh Sera, Ed Gullekson, Gregg and Carol Cline, and other REEFers will be there to add their expertise. Questions, RSVP to Rhoda Green (rhoda_g@rocketmail.com)"
"Sat, Jul 7, 2018, 10:00 AM",REEF Fish Identification class and dive,Saltwater State Park,"25205 8th Pl S · Des Moines, WA","Everyone is welcome to join in the fun! If you're new to critterwatching, this is a great introduction. And a perfect refresher for those who are a bit rusty, or those who want to get ready for the next experience level test. Practice your newfound classroom knowledge with on-site diving, and satisfy your post-dive hunger pangs with a fun potluck! Camping is available - be sure to make a reservation. Schedule: Saturday July 7 Classroom: 10am Fish ID 11:30am Break, eat, prep for diving 1pm Splash for dive 2:30pm - 4pm Finish Fish ID class, review photos, quiz 5pm Potluck 6:30pm Splash time for 2nd dive Sunday July 8 Classroom: 9am - 1pm Invertebrate ID 1pm: Prep for dive, eat lunch 2pm Splash time for diving 8pm Splash for 2nd dive Josh Sera, Ed Gullekson, Gregg and Carol Cline, and other REEFers will be there to add their expertise. Questions, RSVP to Rhoda Green (rhoda_g@rocketmail.com)"
"Fri, Jul 6, 2018, 11:00 AM",Redondo one tank dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","One tank dive at Redondo. Believe it or not this will be my first dive at Redondo. Bruce just sent me an email suggesting a dive on Friday so here we go, short notice help Ron lose his Redondo virginity (didn't know I had any of that left, did you? ;) ) dive! 11:00 meet for an 11:30 splash."
"Thu, Jul 5, 2018, 7:00 PM",Meeting Friends of Saltwater State Park,Saltwater State Park,"25205 8th Pl S · Des Moines, WA",Interested in Saltwater State Park? Help support watershed/marine stewardship and amenities for park patrons. Come join us! Contact: friends.saltwater.statepark@gmail
"Thu, Jul 5, 2018, 6:00 PM",Monthly Club meeting,Woodland Park shelter #4,"W Green Lake Dr. N · Seattle, WA","Bring: Something to grill, something to drink and something to share. Utensils, grills, etc provided."
"Sun, Jul 1, 2018, 7:00 AM",Non-hosted dive down south One maybe two tank dive,Three Tree,"3725 SW 170th St · Burien, WA","Bob Mooney and I are diving Three Tree early Sunday morning. Meetup 7 am splash 7:30 am. Anyone wish to join us come on down. This is not a hosted dive, so come prepared. If time allows me I am willing to do a second dive, but that's an if. You, on the other hand, if you would like to do a 2nd have at it. Viz has been at 20 feet plus with roamers of six gill sharks. Let's go look and see"
"Fri, Jun 29, 2018, 8:45 PM",Southern Sunset 1 Tank Dive,Three Tree,"3725 SW 170th St · Burien, WA","Sunset at 9:11pm plan to splash as it goes down. 2 dive lights required, bad visibility should be expected. Limited parking avaliable but you can also park out on the street."
"Mon, Jun 25, 2018, 7:00 PM",Three Tree One Tank dive,Three Tree,"3725 SW 170th St · Burien, WA",Come on down for this one tank dive. Parking can be tight and there is no bathroom so be prepared for that. 7:00 meet for a 7:30 splash. Back up light required and tank light strongly recommended.
"Sat, Jun 23, 2018, 9:00 AM","Tides, Current and Navigational Workshop",Highline MAST Aquarium at Redondo,28203 Redondo Beach Dr S · Des Moines,"HAVE A BETTER UNDERSTANDING OF TIDES, CURRENT, AND NAVIGATION. This is not a certification class, but a club sponsored workshop for club members only. Have you ever asked yourself, ""how do these guys and gals know when to splash and where?"" Where is this information?"" Or how do I find the boat on a boat dive? This workshop will answer those and many more of your questions. There is no Pass or Fail, the shop is meant for you to gain experience and become a better and safer diver. This is also a great way to meet potential dive buddies 9 am meetup 9:30 - 11:30 Current and Tide workshop 11:30 - 12:30 pm Hotdog, chips, and soft drinks/water lunch served in the parking lot. 12:30 - 2 Nav workshop 2 - 2:30 Gear up and first team splash. You will also need your dive gear as you will be diving on a navigational course at the end of the program. If the group gets too large I may have to put a limit on the attendees, so get your name on the list early. PLEASE POST IN THE COMMENTS BELOW WHICH WORKSHOP YOU PLAN TO ATTEND. iF IT'S BOTH JUST SAY BOTH."
"Fri, Jun 22, 2018, 9:00 AM",Saltwater Park 1 Tank AM Dive,Saltwater State Park,"25205 8th Pl S · Des Moines, WA",Good tides to dive Saltwater state park today! Recommended advanced cert as this is a deeper dive. Discover pass required to park here. There is a very long surface swim out to 3 stone reefs which are home to the biggest lingcods in the south sound.
"Thu, Jun 21, 2018, 6:00 PM",Annual Summer Solstice Dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Come on down and join us for the first annual Summer Solstice dive. Or an ambitious title that is never lived up to but a great dive, in either case. ;) 6:00 splash meet for a 6:30pm splash. We're looking to get under the muck so depth might be in the 80fsw range, and it's a night dive, so be prepared for both. Back up light required, tank light recommended. After the dive, those with the interest are welcome to grab a few beers at the local bar. :)"
"Wed, Jun 20, 2018, 8:00 AM",MATE International U/W Robotic Contest needs divers,Aquatic Center of King County,"650 SW Campus Dr · Federal Way, WA","This is a very interesting robotic contest with international contestants. Club has provided divers in the past and they are very short at this time. Help install u/w cameras, props, set up contest stations and re-set them between contestants. you get t-shirt, lunch, and air cards. Contact direct fritzstahr@gmail.com. Diving in a warm pool, but bring tropical suit and all gear. I set up as host, but don't contact me. I'm not sure if I can help because of schedule. in the past I did a lot of U/W video for them. They have incredible support from the oil and commercial diving community that is projecting a huge need for u/w robotics operators, maintenance, etc. After the commercial divers set up the oil rigs they are mostly maintained by robotics. This is high school through college teams from around the world in international competition."
"Wed, Jun 20, 2018, 8:00 AM",Dive Davidson Rock,Skyline Marina,"2011 Skyline Way · Anacortes, WA","LuJac’s Dive Charter to Davidson Rock Date: Wednesday, June 20th Cost: $90 and must be paid 30 days in advance of the dive. Phil will end his San Juan Island Dive Charter Service at the end of the 2018 season and may do some chartering out of Port Townsend or Hoods Canal. Phil has been trying to sell the business / Boat for a couple years but no one has stepped up. I currently have 8 openings on this June 20th LuJac's dive charter to Davidson Rocks in the San Juan’s. This should be considered an advanced dive but should be an exceptional dive. Site Description: http://emeralddiving.com/davidson.html ( http://emeralddiving.com/davidson.html ) We will meet at the boat in Skyline Marina located in Anacortes at 8:00 AM so we can load the gear and leave promptly by 8:30 AM. Expect to return about 4:00 PM. Lu-Jac's web site is http://www.lujacsquest.com (http://www.lujacsquest.com/) ( http://www.lujacsquest.com/ ) for more information and directions to the boat. The charter includes 2 dives, breakfast snacks, lunch, coffee, tea and bottled water. The charter costs $90 for the two tank charter which includes breakfast snacks, lunch, coffee, tea and bottled water. This site selection is only based on the tides but the weather may dictate a different site but not to worry, Phil knows the San Juan’s and he has never disappointed me. The current sites we are planning to dive are..... Davidson Rock and 2nd Dive TBD. Thank you, Bruce Brown 425 512-7457 Cell"
"Tue, Jun 19, 2018, 7:00 PM",MBDC Board meeting,"Frontier Bonding Service, LLC","155 NE 100th Street Suite 201 · Seattle, WA",• What we'll do Monthly Board meeting. The usual agenda applies - and a call for priority topics will go out in advance to shape each month's discussion. Please RSVP so that we know if we have a quorum. Members are welcome to attend. Just let us know!
"Sat, Jun 16, 2018, 8:30 AM",Dive Long Island Wall,Skyline Marina,"2011 Skyline Way · Anacortes, WA","San Juan Boat Dive! Destination: Long Island Wall Date: Saturday, May 16th 2018 The price is $90 per person and must be paid in advance. We will meet at the boat in Skyline Marina located in Anacortes at 8:30 AM so we can load the gear and leave promptly by 9:00 AM. Expect to return about 4:00 PM. The charter includes 2 dives, breakfast snacks, lunch, coffee, tea and bottled water. Lu-Jac's web site is http://www.lujacsquest.com (http://www.lujacsquest.com/) for more information and directions to the boat. This site selection is only based on the tides but the weather may dictate a different site but not to worry, Phil knows the San Juan’s and he has never disappointed me. The current sites we are planning to dive are...... First Dive: Long Island Wall and 2nd dive TBD Second Dive: To be determined Each diver who signs up should have a minimum of 50 dives and have been diving within the last 60 days. Previous cold water dives are a must. This will be Phil's last season for diving the San Juan's as he has sold his house and will be moving to Sequim. He may do some charters in 2019 out of Port Townsend or Hoodsport. Thank you, Bruce Brown 425 334-7763 Home 425 512-7457 Cell"
"Sat, Jun 9, 2018, 1:00 PM",Fox Island Dive,Fox Island East Wall,"1453 Ozette Drive Fi · Fox Island, WA","• What we'll do For experienced current divers, please. This is a current sensitive dive. The layered sandstone ledges I will focus on are south of the fishing pier at Fox Island Fishing Pier parking site. Ledges seem to be between 15 ft and 80ft. There is a restroom on site, and it's best park near them. There is no fee for parking at this site. You will also find a 15 stair steps and then 125 paces down a straight hill to the cobblestone beach. There are few logs on shore for staging and rigging your gear if you choose to do so at the water's edge. Expect less than a 50 foot swim to drop onto the wall. We'll be diving at slack before a -1.7 kt ebbing tide and coming from a 2.6 kn flood. Predicted slack (adjusted for this dive) is at 2:25pm. So, meet at 1:00pm and splash at 2:00 for a fifty-minute dive. • What to bring Safety Sausage • Important to know"
"Fri, Jun 8, 2018, 5:45 PM",Edmonds Underwater Park,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA",5:45pm meet time for a 6:30pm splash at our very own local disney land of shore diving. Let's see if visibility is as bad here as everywhere else right now. :)
